,,,,All Type of Report (All Grades) for 02-Mar-2021 to 02-Mar-2026,,,
Maharashtra,Cereals,Wheat,02-08-2025,1080.47,Metric Tonnes,3514.66,Rs./Quintal
Maharashtra,Cereals,Wheat,03-08-2025,92.60,Metric Tonnes,3061.93,Rs./Quintal
Maharashtra,Cereals,Wheat,04-08-2025,1578.70,Metric Tonnes,3569.94,Rs./Quintal
Maharashtra,Cereals,Wheat,05-08-2025,1713.17,Metric Tonnes,3699.30,Rs./Quintal
Maharashtra,Cereals,Wheat,06-08-2025,1453.82,Metric Tonnes,3399.19,Rs./Quintal
Maharashtra,Cereals,Wheat,07-08-2025,1496.46,Metric Tonnes,3341.47,Rs./Quintal
Maharashtra,Cereals,Wheat,08-08-2025,1009.90,Metric Tonnes,3532.04,Rs./Quintal
Maharashtra,Cereals,Wheat,09-08-2025,1.30,Metric Tonnes,2719.23,Rs./Quintal
Maharashtra,Cereals,Wheat,10-08-2025,150.24,Metric Tonnes,2962.44,Rs./Quintal
Maharashtra,Cereals,Wheat,11-08-2025,1813.10,Metric Tonnes,3588.35,Rs./Quintal
Maharashtra,Cereals,Wheat,12-08-2025,1669.99,Metric Tonnes,3722.99,Rs./Quintal
Maharashtra,Cereals,Wheat,13-08-2025,1310.18,Metric Tonnes,3546.39,Rs./Quintal
Maharashtra,Cereals,Wheat,14-08-2025,1355.20,Metric Tonnes,3880.41,Rs./Quintal
Maharashtra,Cereals,Wheat,15-08-2025,21.80,Metric Tonnes,2398.37,Rs./Quintal
Maharashtra,Cereals,Wheat,16-08-2025,446.72,Metric Tonnes,3257.68,Rs./Quintal
Maharashtra,Cereals,Wheat,17-08-2025,124.94,Metric Tonnes,3007.05,Rs./Quintal
Maharashtra,Cereals,Wheat,18-08-2025,2093.76,Metric Tonnes,3783.68,Rs./Quintal
Maharashtra,Cereals,Wheat,19-08-2025,2241.89,Metric Tonnes,3971.66,Rs./Quintal
Maharashtra,Cereals,Wheat,20-08-2025,985.82,Metric Tonnes,2789.18,Rs./Quintal
Maharashtra,Cereals,Wheat,21-08-2025,1228.10,Metric Tonnes,3552.99,Rs./Quintal
Maharashtra,Cereals,Wheat,22-08-2025,646.30,Metric Tonnes,4046.67,Rs./Quintal
Maharashtra,Cereals,Wheat,23-08-2025,775.60,Metric Tonnes,3911.44,Rs./Quintal
Maharashtra,Cereals,Wheat,24-08-2025,93.10,Metric Tonnes,2935.87,Rs./Quintal
Maharashtra,Cereals,Wheat,25-08-2025,1808.81,Metric Tonnes,3214.03,Rs./Quintal
Maharashtra,Cereals,Wheat,26-08-2025,1458.11,Metric Tonnes,3629.69,Rs./Quintal
Maharashtra,Cereals,Wheat,27-08-2025,86.82,Metric Tonnes,3733.47,Rs./Quintal
Maharashtra,Cereals,Wheat,28-08-2025,1424.33,Metric Tonnes,3608.36,Rs./Quintal
Maharashtra,Cereals,Wheat,29-08-2025,1369.30,Metric Tonnes,3783.23,Rs./Quintal
Maharashtra,Cereals,Wheat,30-08-2025,709.20,Metric Tonnes,4058.13,Rs./Quintal
Maharashtra,Cereals,Wheat,31-08-2025,43.90,Metric Tonnes,2619.53,Rs./Quintal
Maharashtra,Cereals,Wheat,01-09-2025,1126.40,Metric Tonnes,3751.83,Rs./Quintal
Maharashtra,Cereals,Wheat,02-09-2025,1420.10,Metric Tonnes,3660.38,Rs./Quintal
Maharashtra,Cereals,Wheat,03-09-2025,1383.10,Metric Tonnes,3546.06,Rs./Quintal
Maharashtra,Cereals,Wheat,04-09-2025,1345.16,Metric Tonnes,3500.35,Rs./Quintal
Maharashtra,Cereals,Wheat,05-09-2025,720.33,Metric Tonnes,3957.85,Rs./Quintal
Maharashtra,Cereals,Wheat,06-09-2025,196.31,Metric Tonnes,3394.56,Rs./Quintal
Maharashtra,Cereals,Wheat,07-09-2025,117.29,Metric Tonnes,2808.50,Rs./Quintal
Maharashtra,Cereals,Wheat,08-09-2025,1964.68,Metric Tonnes,3541.28,Rs./Quintal
Maharashtra,Cereals,Wheat,09-09-2025,2144.45,Metric Tonnes,3549.79,Rs./Quintal
Maharashtra,Cereals,Wheat,10-09-2025,1322.89,Metric Tonnes,3269.98,Rs./Quintal
Maharashtra,Cereals,Wheat,11-09-2025,1865.98,Metric Tonnes,3147.65,Rs./Quintal
Maharashtra,Cereals,Wheat,12-09-2025,1476.19,Metric Tonnes,3503.03,Rs./Quintal
Maharashtra,Cereals,Wheat,13-09-2025,1176.13,Metric Tonnes,3495.75,Rs./Quintal
Maharashtra,Cereals,Wheat,14-09-2025,126.91,Metric Tonnes,3052.61,Rs./Quintal
Maharashtra,Cereals,Wheat,15-09-2025,2018.57,Metric Tonnes,3590.35,Rs./Quintal
Maharashtra,Cereals,Wheat,16-09-2025,1889.80,Metric Tonnes,3860.01,Rs./Quintal
Maharashtra,Cereals,Wheat,17-09-2025,1409.98,Metric Tonnes,3725.40,Rs./Quintal
Maharashtra,Cereals,Wheat,18-09-2025,1506.03,Metric Tonnes,3380.34,Rs./Quintal
Maharashtra,Cereals,Wheat,19-09-2025,2034.41,Metric Tonnes,3287.39,Rs./Quintal
Maharashtra,Cereals,Wheat,20-09-2025,1495.50,Metric Tonnes,3666.77,Rs./Quintal
Maharashtra,Cereals,Wheat,21-09-2025,130.66,Metric Tonnes,2850.98,Rs./Quintal
Maharashtra,Cereals,Wheat,22-09-2025,453.49,Metric Tonnes,2892.93,Rs./Quintal
Maharashtra,Cereals,Wheat,23-09-2025,1542.28,Metric Tonnes,3607.15,Rs./Quintal
Maharashtra,Cereals,Wheat,24-09-2025,1436.11,Metric Tonnes,3424.24,Rs./Quintal
Maharashtra,Cereals,Wheat,25-09-2025,946.16,Metric Tonnes,2770.05,Rs./Quintal
Maharashtra,Cereals,Wheat,26-09-2025,1608.70,Metric Tonnes,3742.98,Rs./Quintal
Maharashtra,Cereals,Wheat,27-09-2025,1133.23,Metric Tonnes,3709.90,Rs./Quintal
Maharashtra,Cereals,Wheat,28-09-2025,102.40,Metric Tonnes,3035.42,Rs./Quintal
Maharashtra,Cereals,Wheat,29-09-2025,1243.77,Metric Tonnes,3479.32,Rs./Quintal
Maharashtra,Cereals,Wheat,30-09-2025,1539.11,Metric Tonnes,3372.97,Rs./Quintal
Maharashtra,Cereals,Wheat,01-10-2025,1269.70,Metric Tonnes,3601.49,Rs./Quintal
Maharashtra,Cereals,Wheat,02-10-2025,101.50,Metric Tonnes,3570.63,Rs./Quintal
Maharashtra,Cereals,Wheat,03-10-2025,2297.52,Metric Tonnes,3423.15,Rs./Quintal
Maharashtra,Cereals,Wheat,04-10-2025,504.30,Metric Tonnes,2893.71,Rs./Quintal
Maharashtra,Cereals,Wheat,05-10-2025,38.80,Metric Tonnes,2585.86,Rs./Quintal
Maharashtra,Cereals,Wheat,06-10-2025,1723.49,Metric Tonnes,3327.08,Rs./Quintal
Maharashtra,Cereals,Wheat,07-10-2025,1915.92,Metric Tonnes,3418.90,Rs./Quintal
Maharashtra,Cereals,Wheat,08-10-2025,1523.85,Metric Tonnes,3289.83,Rs./Quintal
Maharashtra,Cereals,Wheat,09-10-2025,1313.07,Metric Tonnes,3447.64,Rs./Quintal
Maharashtra,Cereals,Wheat,10-10-2025,31.40,Metric Tonnes,2629.68,Rs./Quintal
Maharashtra,Cereals,Wheat,11-10-2025,819.50,Metric Tonnes,4002.78,Rs./Quintal
Maharashtra,Cereals,Wheat,12-10-2025,183.41,Metric Tonnes,2783.12,Rs./Quintal
Maharashtra,Cereals,Wheat,13-10-2025,2133.48,Metric Tonnes,3473.32,Rs./Quintal
Maharashtra,Cereals,Wheat,14-10-2025,2072.90,Metric Tonnes,3704.64,Rs./Quintal
Maharashtra,Cereals,Wheat,15-10-2025,1645.29,Metric Tonnes,3644.91,Rs./Quintal
Maharashtra,Cereals,Wheat,16-10-2025,1536.82,Metric Tonnes,3586.83,Rs./Quintal
Maharashtra,Cereals,Wheat,17-10-2025,1203.00,Metric Tonnes,4056.02,Rs./Quintal
Maharashtra,Cereals,Wheat,18-10-2025,446.87,Metric Tonnes,3075.12,Rs./Quintal
Maharashtra,Cereals,Wheat,19-10-2025,30.90,Metric Tonnes,2531.36,Rs./Quintal
Maharashtra,Cereals,Wheat,20-10-2025,102.03,Metric Tonnes,3677.02,Rs./Quintal
Maharashtra,Cereals,Wheat,21-10-2025,2.50,Metric Tonnes,2508.80,Rs./Quintal
Maharashtra,Cereals,Wheat,22-10-2025,132.22,Metric Tonnes,3277.39,Rs./Quintal
Maharashtra,Cereals,Wheat,23-10-2025,130.20,Metric Tonnes,3644.57,Rs./Quintal
Maharashtra,Cereals,Wheat,24-10-2025,237.50,Metric Tonnes,3146.45,Rs./Quintal
Maharashtra,Cereals,Wheat,25-10-2025,370.10,Metric Tonnes,4057.02,Rs./Quintal
Maharashtra,Cereals,Wheat,26-10-2025,103.94,Metric Tonnes,2942.27,Rs./Quintal
Maharashtra,Cereals,Wheat,27-10-2025,1090.10,Metric Tonnes,3583.43,Rs./Quintal
Maharashtra,Cereals,Wheat,28-10-2025,1485.82,Metric Tonnes,3639.86,Rs./Quintal
Maharashtra,Cereals,Wheat,29-10-2025,1151.10,Metric Tonnes,3476.80,Rs./Quintal
Maharashtra,Cereals,Wheat,30-10-2025,1120.20,Metric Tonnes,3381.31,Rs./Quintal
Maharashtra,Cereals,Wheat,31-10-2025,1020.60,Metric Tonnes,3388.86,Rs./Quintal
Maharashtra,Cereals,Wheat,01-11-2025,1034.14,Metric Tonnes,3451.64,Rs./Quintal
Maharashtra,Cereals,Wheat,02-11-2025,73.48,Metric Tonnes,2995.82,Rs./Quintal
Maharashtra,Cereals,Wheat,03-11-2025,1040.57,Metric Tonnes,3542.84,Rs./Quintal
Maharashtra,Cereals,Wheat,04-11-2025,1038.50,Metric Tonnes,3710.65,Rs./Quintal
Maharashtra,Cereals,Wheat,05-11-2025,165.13,Metric Tonnes,3568.76,Rs./Quintal
Maharashtra,Cereals,Wheat,06-11-2025,297.50,Metric Tonnes,2659.43,Rs./Quintal
Maharashtra,Cereals,Wheat,07-11-2025,769.70,Metric Tonnes,2955.74,Rs./Quintal
Maharashtra,Cereals,Wheat,08-11-2025,512.60,Metric Tonnes,3038.15,Rs./Quintal
Maharashtra,Cereals,Wheat,09-11-2025,12.00,Metric Tonnes,2577.13,Rs./Quintal
Maharashtra,Cereals,Wheat,10-11-2025,1558.90,Metric Tonnes,3853.32,Rs./Quintal
Maharashtra,Cereals,Wheat,11-11-2025,1352.10,Metric Tonnes,3825.48,Rs./Quintal
Maharashtra,Cereals,Wheat,12-11-2025,970.10,Metric Tonnes,3691.72,Rs./Quintal
Maharashtra,Cereals,Wheat,13-11-2025,1021.70,Metric Tonnes,3729.72,Rs./Quintal
Maharashtra,Cereals,Wheat,14-11-2025,1004.30,Metric Tonnes,3681.28,Rs./Quintal
Maharashtra,Cereals,Wheat,15-11-2025,293.20,Metric Tonnes,2911.28,Rs./Quintal
Maharashtra,Cereals,Wheat,16-11-2025,133.10,Metric Tonnes,2871.22,Rs./Quintal
Maharashtra,Cereals,Wheat,17-11-2025,1358.35,Metric Tonnes,3659.07,Rs./Quintal
Maharashtra,Cereals,Wheat,18-11-2025,1016.56,Metric Tonnes,3659.36,Rs./Quintal
Maharashtra,Cereals,Wheat,19-11-2025,938.60,Metric Tonnes,3668.01,Rs./Quintal
Maharashtra,Cereals,Wheat,20-11-2025,875.10,Metric Tonnes,3753.93,Rs./Quintal
Maharashtra,Cereals,Wheat,21-11-2025,1144.10,Metric Tonnes,3769.65,Rs./Quintal
Maharashtra,Cereals,Wheat,22-11-2025,319.60,Metric Tonnes,3235.68,Rs./Quintal
Maharashtra,Cereals,Wheat,23-11-2025,89.80,Metric Tonnes,3039.55,Rs./Quintal
Maharashtra,Cereals,Wheat,24-11-2025,1665.62,Metric Tonnes,3801.78,Rs./Quintal
Maharashtra,Cereals,Wheat,25-11-2025,1318.20,Metric Tonnes,3767.93,Rs./Quintal
Maharashtra,Cereals,Wheat,26-11-2025,1135.05,Metric Tonnes,3458.63,Rs./Quintal
Maharashtra,Cereals,Wheat,27-11-2025,1053.20,Metric Tonnes,3351.92,Rs./Quintal
Maharashtra,Cereals,Wheat,28-11-2025,1138.70,Metric Tonnes,3555.72,Rs./Quintal
Maharashtra,Cereals,Wheat,29-11-2025,400.20,Metric Tonnes,3148.62,Rs./Quintal
Maharashtra,Cereals,Wheat,30-11-2025,120.00,Metric Tonnes,2826.33,Rs./Quintal
Maharashtra,Cereals,Wheat,01-12-2025,997.60,Metric Tonnes,3494.89,Rs./Quintal
Maharashtra,Cereals,Wheat,02-12-2025,837.23,Metric Tonnes,3663.50,Rs./Quintal
Maharashtra,Cereals,Wheat,03-12-2025,1180.70,Metric Tonnes,3262.78,Rs./Quintal
Maharashtra,Cereals,Wheat,04-12-2025,1044.30,Metric Tonnes,3470.64,Rs./Quintal
Maharashtra,Cereals,Wheat,05-12-2025,320.66,Metric Tonnes,2874.19,Rs./Quintal
Maharashtra,Cereals,Wheat,06-12-2025,483.10,Metric Tonnes,3279.59,Rs./Quintal
Maharashtra,Cereals,Wheat,07-12-2025,12.28,Metric Tonnes,2533.71,Rs./Quintal
Maharashtra,Cereals,Wheat,08-12-2025,1576.23,Metric Tonnes,3568.01,Rs./Quintal
Maharashtra,Cereals,Wheat,09-12-2025,1168.50,Metric Tonnes,3638.95,Rs./Quintal
Maharashtra,Cereals,Wheat,10-12-2025,1211.96,Metric Tonnes,3466.64,Rs./Quintal
Maharashtra,Cereals,Wheat,11-12-2025,1315.70,Metric Tonnes,3191.47,Rs./Quintal
Maharashtra,Cereals,Wheat,12-12-2025,1064.64,Metric Tonnes,3635.69,Rs./Quintal
Maharashtra,Cereals,Wheat,13-12-2025,339.10,Metric Tonnes,3314.64,Rs./Quintal
Maharashtra,Cereals,Wheat,14-12-2025,21.94,Metric Tonnes,2543.30,Rs./Quintal
Maharashtra,Cereals,Wheat,15-12-2025,1262.10,Metric Tonnes,3552.03,Rs./Quintal
Maharashtra,Cereals,Wheat,16-12-2025,1446.17,Metric Tonnes,3608.29,Rs./Quintal
Maharashtra,Cereals,Wheat,17-12-2025,997.40,Metric Tonnes,3564.56,Rs./Quintal
Maharashtra,Cereals,Wheat,18-12-2025,885.40,Metric Tonnes,3440.42,Rs./Quintal
Maharashtra,Cereals,Wheat,19-12-2025,962.44,Metric Tonnes,3680.95,Rs./Quintal
Maharashtra,Cereals,Wheat,20-12-2025,212.10,Metric Tonnes,2880.06,Rs./Quintal
Maharashtra,Cereals,Wheat,21-12-2025,70.00,Metric Tonnes,3181.46,Rs./Quintal
Maharashtra,Cereals,Wheat,22-12-2025,1008.90,Metric Tonnes,3546.54,Rs./Quintal
Maharashtra,Cereals,Wheat,23-12-2025,1319.00,Metric Tonnes,3621.41,Rs./Quintal
Maharashtra,Cereals,Wheat,24-12-2025,1020.80,Metric Tonnes,3283.10,Rs./Quintal
Maharashtra,Cereals,Wheat,25-12-2025,685.00,Metric Tonnes,3652.55,Rs./Quintal
Maharashtra,Cereals,Wheat,26-12-2025,1046.86,Metric Tonnes,3440.25,Rs./Quintal
Maharashtra,Cereals,Wheat,27-12-2025,271.73,Metric Tonnes,2986.55,Rs./Quintal
Maharashtra,Cereals,Wheat,28-12-2025,25.20,Metric Tonnes,2580.75,Rs./Quintal
Maharashtra,Cereals,Wheat,29-12-2025,1334.04,Metric Tonnes,3507.57,Rs./Quintal
Maharashtra,Cereals,Wheat,30-12-2025,1203.65,Metric Tonnes,3529.26,Rs./Quintal
Maharashtra,Cereals,Wheat,31-12-2025,1141.23,Metric Tonnes,3511.61,Rs./Quintal
Maharashtra,Cereals,Wheat,01-01-2026,1271.41,Metric Tonnes,3604.95,Rs./Quintal
Maharashtra,Cereals,Wheat,02-01-2026,890.74,Metric Tonnes,3669.49,Rs./Quintal
Maharashtra,Cereals,Wheat,03-01-2026,412.00,Metric Tonnes,3327.12,Rs./Quintal
Maharashtra,Cereals,Wheat,04-01-2026,17.98,Metric Tonnes,2626.32,Rs./Quintal
Maharashtra,Cereals,Wheat,05-01-2026,975.54,Metric Tonnes,3541.21,Rs./Quintal
Maharashtra,Cereals,Wheat,06-01-2026,1531.32,Metric Tonnes,3660.99,Rs./Quintal
Maharashtra,Cereals,Wheat,07-01-2026,1202.11,Metric Tonnes,3559.02,Rs./Quintal
Maharashtra,Cereals,Wheat,08-01-2026,1116.80,Metric Tonnes,3598.83,Rs./Quintal
Maharashtra,Cereals,Wheat,09-01-2026,1116.42,Metric Tonnes,3637.93,Rs./Quintal
Maharashtra,Cereals,Wheat,10-01-2026,388.10,Metric Tonnes,3207.11,Rs./Quintal
Maharashtra,Cereals,Wheat,11-01-2026,82.10,Metric Tonnes,2893.37,Rs./Quintal
Maharashtra,Cereals,Wheat,12-01-2026,1930.50,Metric Tonnes,3715.48,Rs./Quintal
Maharashtra,Cereals,Wheat,13-01-2026,1324.79,Metric Tonnes,3669.74,Rs./Quintal
Maharashtra,Cereals,Wheat,14-01-2026,710.78,Metric Tonnes,3577.42,Rs./Quintal
Maharashtra,Cereals,Wheat,15-01-2026,214.00,Metric Tonnes,2633.82,Rs./Quintal
Maharashtra,Cereals,Wheat,16-01-2026,1285.58,Metric Tonnes,3720.80,Rs./Quintal
Maharashtra,Cereals,Wheat,17-01-2026,301.01,Metric Tonnes,3192.74,Rs./Quintal
Maharashtra,Cereals,Wheat,18-01-2026,112.41,Metric Tonnes,2833.39,Rs./Quintal
Maharashtra,Cereals,Wheat,19-01-2026,1278.00,Metric Tonnes,3620.37,Rs./Quintal
Maharashtra,Cereals,Wheat,20-01-2026,1524.80,Metric Tonnes,3608.16,Rs./Quintal
Maharashtra,Cereals,Wheat,21-01-2026,971.02,Metric Tonnes,3343.64,Rs./Quintal
Maharashtra,Cereals,Wheat,22-01-2026,1142.10,Metric Tonnes,3530.39,Rs./Quintal
Maharashtra,Cereals,Wheat,23-01-2026,987.89,Metric Tonnes,3557.69,Rs./Quintal
Maharashtra,Cereals,Wheat,24-01-2026,433.49,Metric Tonnes,3076.06,Rs./Quintal
Maharashtra,Cereals,Wheat,25-01-2026,10.52,Metric Tonnes,2571.29,Rs./Quintal
Maharashtra,Cereals,Wheat,26-01-2026,4.20,Metric Tonnes,2739.29,Rs./Quintal
Maharashtra,Cereals,Wheat,27-01-2026,1534.42,Metric Tonnes,2927.44,Rs./Quintal
Maharashtra,Cereals,Wheat,28-01-2026,1616.02,Metric Tonnes,3270.54,Rs./Quintal
Maharashtra,Cereals,Wheat,29-01-2026,826.20,Metric Tonnes,3322.96,Rs./Quintal
Maharashtra,Cereals,Wheat,30-01-2026,1181.81,Metric Tonnes,3159.31,Rs./Quintal
Maharashtra,Cereals,Wheat,31-01-2026,406.42,Metric Tonnes,2909.12,Rs./Quintal
Maharashtra,Cereals,Wheat,01-02-2026,52.63,Metric Tonnes,2957.92,Rs./Quintal
Maharashtra,Cereals,Wheat,02-02-2026,1225.16,Metric Tonnes,3502.68,Rs./Quintal
Maharashtra,Cereals,Wheat,03-02-2026,1311.88,Metric Tonnes,3333.91,Rs./Quintal
Maharashtra,Cereals,Wheat,04-02-2026,1324.40,Metric Tonnes,3382.51,Rs./Quintal
Maharashtra,Cereals,Wheat,05-02-2026,1783.60,Metric Tonnes,3301.26,Rs./Quintal
Maharashtra,Cereals,Wheat,06-02-2026,957.26,Metric Tonnes,3440.88,Rs./Quintal
Maharashtra,Cereals,Wheat,07-02-2026,199.34,Metric Tonnes,2677.20,Rs./Quintal
Maharashtra,Cereals,Wheat,08-02-2026,48.02,Metric Tonnes,2800.50,Rs./Quintal
Maharashtra,Cereals,Wheat,09-02-2026,1598.91,Metric Tonnes,3613.09,Rs./Quintal
Maharashtra,Cereals,Wheat,10-02-2026,1525.26,Metric Tonnes,3624.26,Rs./Quintal
Maharashtra,Cereals,Wheat,11-02-2026,1085.92,Metric Tonnes,3569.74,Rs./Quintal
Maharashtra,Cereals,Wheat,12-02-2026,935.71,Metric Tonnes,3274.38,Rs./Quintal
Maharashtra,Cereals,Wheat,13-02-2026,1130.20,Metric Tonnes,3340.89,Rs./Quintal
Maharashtra,Cereals,Wheat,14-02-2026,448.86,Metric Tonnes,2797.49,Rs./Quintal
Maharashtra,Cereals,Wheat,15-02-2026,75.88,Metric Tonnes,2899.83,Rs./Quintal
Maharashtra,Cereals,Wheat,16-02-2026,1880.19,Metric Tonnes,3383.20,Rs./Quintal
Maharashtra,Cereals,Wheat,17-02-2026,1252.08,Metric Tonnes,3351.70,Rs./Quintal
Maharashtra,Cereals,Wheat,18-02-2026,1281.70,Metric Tonnes,3113.75,Rs./Quintal
Maharashtra,Cereals,Wheat,19-02-2026,150.40,Metric Tonnes,2640.00,Rs./Quintal
Maharashtra,Cereals,Wheat,20-02-2026,1965.23,Metric Tonnes,3146.33,Rs./Quintal
Maharashtra,Cereals,Wheat,21-02-2026,933.55,Metric Tonnes,2712.02,Rs./Quintal
Maharashtra,Cereals,Wheat,22-02-2026,88.80,Metric Tonnes,2798.57,Rs./Quintal
Maharashtra,Cereals,Wheat,23-02-2026,2423.12,Metric Tonnes,2971.44,Rs./Quintal
Maharashtra,Cereals,Wheat,24-02-2026,2665.97,Metric Tonnes,3079.59,Rs./Quintal
Maharashtra,Cereals,Wheat,25-02-2026,2047.60,Metric Tonnes,2774.45,Rs./Quintal
Maharashtra,Cereals,Wheat,26-02-2026,2626.01,Metric Tonnes,2822.13,Rs./Quintal
Maharashtra,Cereals,Wheat,27-02-2026,2726.82,Metric Tonnes,2707.01,Rs./Quintal
Maharashtra,Cereals,Wheat,28-02-2026,1026.72,Metric Tonnes,2532.49,Rs./Quintal
Maharashtra,Cereals,Wheat,01-03-2026,68.58,Metric Tonnes,2588.26,Rs./Quintal
Maharashtra,Cereals,Wheat,02-03-2026,1624.58,Metric Tonnes,3311.20,Rs./Quintal

Note:
Weighted Average Price = ∑(arrival quantity * modal price) / ∑arrival quantity

